KIN_ACC_ID	SUB_ACC_ID	score	ACC_ID	#Psites	Family	GENE
Q9H1R3	Q71UI9	152	Q71UI9	3	MLCK	MYLK2
Q9H1R3	Q71DI3	160	Q71DI3	9	MLCK	MYLK2
Q9H1R3	Q16695	160	Q16695	6	MLCK	MYLK2
Q9H1R3	Q9Y664	175	Q9Y664	1	MLCK	MYLK2
Q9H1R3	P53675	171	P53675	7	MLCK	MYLK2
Q9H1R3	O75676	422	O75676	13	MLCK	MYLK2
Q9H1R3	Q9HAU4	282	Q9HAU4	2	MLCK	MYLK2
Q9H1R3	Q9BYV6	298	Q9BYV6	2	MLCK	MYLK2
Q9H1R3	Q969Q1	298	Q969Q1	1	MLCK	MYLK2
Q9H1R3	Q9BYV2	298	Q9BYV2	1	MLCK	MYLK2
Q9H1R3	Q9Y620	165	Q9Y620	7	MLCK	MYLK2
Q9H1R3	Q92698	165	Q92698	4	MLCK	MYLK2
Q9H1R3	Q86XK2	193	Q86XK2	2	MLCK	MYLK2
Q9H1R3	Q86X24	263	Q86X24	2	MLCK	MYLK2
Q9H1R3	P49754	150	P49754	1	MLCK	MYLK2
Q9H1R3	P43357	270	P43357	1	MLCK	MYLK2
Q9H1R3	P52655	418	P52655	3	MLCK	MYLK2
Q9H1R3	O96000	158	O96000	2	MLCK	MYLK2
Q9H1R3	P04035	158	P04035	3	MLCK	MYLK2
Q9H1R3	Q8N442	201	Q8N442	1	MLCK	MYLK2
Q96NX5	O15264	219	O15264	7	CAMK1	CAMK1G
Q96NX5	P53778	219	P53778	5	CAMK1	CAMK1G
Q96NX5	P28482	219	P28482	10	CAMK1	CAMK1G
Q96NX5	P68400	188	P68400	3	CAMK1	CAMK1G
Q96NX5	Q16539	219	Q16539	9	CAMK1	CAMK1G
Q96NX5	Q16659	184	Q16659	16	CAMK1	CAMK1G
Q96NX5	P19784	188	P19784	5	CAMK1	CAMK1G
Q96NX5	P27361	219	P27361	9	CAMK1	CAMK1G
Q96NX5	P49593	158	P49593	4	CAMK1	CAMK1G
Q96NX5	Q96C86	171	Q96C86	3	CAMK1	CAMK1G
Q96NX5	O43242	158	O43242	3	CAMK1	CAMK1G
Q96NX5	Q9UBE0	179	Q9UBE0	5	CAMK1	CAMK1G
Q96NX5	P0DP24	385	P0DP24	11	CAMK1	CAMK1G
Q96NX5	P0DP25	385	P0DP25	11	CAMK1	CAMK1G
Q96NX5	Q5TCQ9	196	Q5TCQ9	18	CAMK1	CAMK1G
Q96NX5	Q13164	219	Q13164	8	CAMK1	CAMK1G
Q96NX5	Q8WY54	158	Q8WY54	2	CAMK1	CAMK1G
Q96NX5	P53611	210	P53611	1	CAMK1	CAMK1G
Q96NX5	Q15759	219	Q15759	2	CAMK1	CAMK1G
Q96NX5	P07900	154	P07900	51	CAMK1	CAMK1G
Q96NX5	Q8TD08	184	Q8TD08	1	CAMK1	CAMK1G
Q96NX5	Q13557	360	Q13557	32	CAMK1	CAMK1G
Q96NX5	Q9H2U2	171	Q9H2U2	10	CAMK1	CAMK1G
Q96NX5	P0DP23	385	P0DP23	13	CAMK1	CAMK1G
Q96NX5	P09493	173	P09493	11	CAMK1	CAMK1G
Q96NX5	Q13564	175	Q13564	2	CAMK1	CAMK1G
Q96NX5	Q8TBC4	173	Q8TBC4	2	CAMK1	CAMK1G
Q96NX5	Q16774	180	Q16774	2	CAMK1	CAMK1G
Q96NX5	Q8IZT6	183	Q8IZT6	54	CAMK1	CAMK1G
Q96NX5	Q8NI35	248	Q8NI35	24	CAMK1	CAMK1G
Q96NX5	P08238	154	P08238	60	CAMK1	CAMK1G
Q96NX5	Q15181	171	Q15181	5	CAMK1	CAMK1G
Q96NX5	P07951	173	P07951	7	CAMK1	CAMK1G
Q96NX5	Q9NZT1	301	Q9NZT1	2	CAMK1	CAMK1G
Q96NX5	Q13554	360	Q13554	14	CAMK1	CAMK1G
Q96NX5	P31152	184	P31152	4	CAMK1	CAMK1G
Q96NX5	O60763	158	O60763	12	CAMK1	CAMK1G
Q96NX5	P60660	155	P60660	11	CAMK1	CAMK1G
Q96NX5	P14649	164	P14649	3	CAMK1	CAMK1G
Q96NX5	Q8IU85	430	Q8IU85	6	CAMK1	CAMK1G
Q96NX5	P63098	226	P63098	2	CAMK1	CAMK1G
Q96NX5	P42566	206	P42566	34	CAMK1	CAMK1G
Q96NX5	Q9UBC2	206	Q9UBC2	44	CAMK1	CAMK1G
Q96NX5	P20472	166	P20472	1	CAMK1	CAMK1G
Q96NX5	Q5THR3	166	Q5THR3	1	CAMK1	CAMK1G
Q96NX5	P22676	166	P22676	1	CAMK1	CAMK1G
Q96NX5	P27482	166	P27482	4	CAMK1	CAMK1G
Q96NX5	Q9NZU7	166	Q9NZU7	2	CAMK1	CAMK1G
Q96NX5	Q8IY85	166	Q8IY85	4	CAMK1	CAMK1G
Q96NX5	Q99653	165	Q99653	1	CAMK1	CAMK1G
Q96NX5	Q13535	163	Q13535	14	CAMK1	CAMK1G
Q96NX5	Q9H4L7	161	Q9H4L7	33	CAMK1	CAMK1G
Q96NX5	A8K855	166	A8K855	3	CAMK1	CAMK1G
Q96NX5	Q9BQI0	166	Q9BQI0	2	CAMK1	CAMK1G
Q96NX5	P62166	225	P62166	2	CAMK1	CAMK1G
Q96NX5	P84074	225	P84074	6	CAMK1	CAMK1G
Q96NX5	P55008	166	P55008	5	CAMK1	CAMK1G
Q96NX5	P61601	225	P61601	3	CAMK1	CAMK1G
Q96NX5	P62760	164	P62760	1	CAMK1	CAMK1G
Q96NX5	Q02818	150	Q02818	7	CAMK1	CAMK1G
Q96NX5	Q8N7B9	166	Q8N7B9	1	CAMK1	CAMK1G
Q96NX5	Q8NEV1	188	Q8NEV1	4	CAMK1	CAMK1G
Q96NX5	Q99828	165	Q99828	2	CAMK1	CAMK1G
Q96NX5	P37235	225	P37235	6	CAMK1	CAMK1G
Q96NX5	Q05586	182	Q05586	3	CAMK1	CAMK1G
Q96NX5	P53675	171	P53675	7	CAMK1	CAMK1G
Q96NX5	P09601	179	P09601	3	CAMK1	CAMK1G
Q96NX5	P80303	150	P80303	5	CAMK1	CAMK1G
Q96NX5	Q9H4L5	153	Q9H4L5	40	CAMK1	CAMK1G
Q96NX5	Q9Y620	165	Q9Y620	7	CAMK1	CAMK1G
Q96NX5	Q92698	165	Q92698	4	CAMK1	CAMK1G
Q96NX5	P57768	201	P57768	8	CAMK1	CAMK1G
Q96NX5	Q8NG27	270	Q8NG27	13	CAMK1	CAMK1G
Q96NX5	Q86X24	263	Q86X24	2	CAMK1	CAMK1G
Q96NX5	P49754	150	P49754	1	CAMK1	CAMK1G
Q96NX5	O96000	158	O96000	2	CAMK1	CAMK1G
Q96NX5	P04035	158	P04035	3	CAMK1	CAMK1G
Q96NX5	O75781	200	O75781	14	CAMK1	CAMK1G
Q96NX5	Q99447	163	Q99447	4	CAMK1	CAMK1G
Q16644	O15264	731	O15264	7	MAPKAPK	MAPKAPK3
Q16644	P53778	429	P53778	5	MAPKAPK	MAPKAPK3
Q16644	P28482	429	P28482	10	MAPKAPK	MAPKAPK3
Q16644	Q16539	981	Q16539	9	MAPKAPK	MAPKAPK3
Q16644	Q16659	260	Q16659	16	MAPKAPK	MAPKAPK3
Q16644	P27361	429	P27361	9	MAPKAPK	MAPKAPK3
Q16644	Q9Y243	154	Q9Y243	11	MAPKAPK	MAPKAPK3
Q16644	P00533	175	P00533	42	MAPKAPK	MAPKAPK3
Q16644	Q13164	429	Q13164	8	MAPKAPK	MAPKAPK3
Q16644	Q15759	980	Q15759	2	MAPKAPK	MAPKAPK3
Q16644	Q8TD08	260	Q8TD08	1	MAPKAPK	MAPKAPK3
Q16644	P00519	209	P00519	32	MAPKAPK	MAPKAPK3
Q16644	Q9H488	243	Q9H488	1	MAPKAPK	MAPKAPK3
Q16644	P31751	154	P31751	22	MAPKAPK	MAPKAPK3
Q16644	P31152	260	P31152	4	MAPKAPK	MAPKAPK3
Q16644	P12931	155	P12931	19	MAPKAPK	MAPKAPK3
Q16644	P12830	161	P12830	6	MAPKAPK	MAPKAPK3
Q16644	P31749	154	P31749	11	MAPKAPK	MAPKAPK3
Q16644	P35226	270	P35226	3	MAPKAPK	MAPKAPK3
Q16644	Q53F19	208	Q53F19	17	MAPKAPK	MAPKAPK3
Q16644	P43146	167	P43146	1	MAPKAPK	MAPKAPK3
Q16644	O43422	270	O43422	5	MAPKAPK	MAPKAPK3
Q16644	P05204	151	P05204	2	MAPKAPK	MAPKAPK3
Q16644	Q6JBY9	270	Q6JBY9	34	MAPKAPK	MAPKAPK3
Q16644	Q9UMY1	208	Q9UMY1	3	MAPKAPK	MAPKAPK3
Q16644	P15923	270	P15923	12	MAPKAPK	MAPKAPK3
Q16644	Q8IXK2	159	Q8IXK2	1	MAPKAPK	MAPKAPK3
Q16644	Q9H1K1	202	Q9H1K1	5	MAPKAPK	MAPKAPK3
Q16644	Q8NCL4	159	Q8NCL4	1	MAPKAPK	MAPKAPK3
Q16644	P06400	155	P06400	46	MAPKAPK	MAPKAPK3
Q16644	O43752	173	O43752	3	MAPKAPK	MAPKAPK3
Q16644	Q9UNK0	173	Q9UNK0	1	MAPKAPK	MAPKAPK3
Q16644	Q9NY28	159	Q9NY28	2	MAPKAPK	MAPKAPK3
Q16644	Q8IXK0	341	Q8IXK0	11	MAPKAPK	MAPKAPK3
Q16644	Q99496	300	Q99496	5	MAPKAPK	MAPKAPK3
Q16644	P78364	154	P78364	10	MAPKAPK	MAPKAPK3
Q16644	P18846	270	P18846	4	MAPKAPK	MAPKAPK3
Q16644	Q9H8X2	195	Q9H8X2	1	MAPKAPK	MAPKAPK3
Q16644	Q7Z7M9	159	Q7Z7M9	2	MAPKAPK	MAPKAPK3
Q16644	Q8N3T1	159	Q8N3T1	2	MAPKAPK	MAPKAPK3
Q16644	O00479	151	O00479	5	MAPKAPK	MAPKAPK3
Q16644	Q14435	159	Q14435	1	MAPKAPK	MAPKAPK3
Q16644	Q8IUC8	296	Q8IUC8	1	MAPKAPK	MAPKAPK3
Q16644	Q9HCQ5	159	Q9HCQ5	1	MAPKAPK	MAPKAPK3
Q16644	Q8NCW6	159	Q8NCW6	2	MAPKAPK	MAPKAPK3
Q16644	Q49A17	248	Q49A17	2	MAPKAPK	MAPKAPK3
Q16644	Q8N4A0	159	Q8N4A0	1	MAPKAPK	MAPKAPK3
Q16644	O60499	173	O60499	8	MAPKAPK	MAPKAPK3
Q9UIK4	O15264	184	O15264	7	DAPK	DAPK2
Q9UIK4	P53778	184	P53778	5	DAPK	DAPK2
Q9UIK4	P28482	184	P28482	10	DAPK	DAPK2
Q9UIK4	Q16539	184	Q16539	9	DAPK	DAPK2
Q9UIK4	Q16659	184	Q16659	16	DAPK	DAPK2
Q9UIK4	P27361	184	P27361	9	DAPK	DAPK2
Q9UIK4	O43242	158	O43242	3	DAPK	DAPK2
Q9UIK4	P0DP24	826	P0DP24	11	DAPK	DAPK2
Q9UIK4	P0DP25	826	P0DP25	11	DAPK	DAPK2
Q9UIK4	Q13164	184	Q13164	8	DAPK	DAPK2
Q9UIK4	Q15759	184	Q15759	2	DAPK	DAPK2
Q9UIK4	Q8TD08	184	Q8TD08	1	DAPK	DAPK2
Q9UIK4	P0DP23	826	P0DP23	13	DAPK	DAPK2
Q9UIK4	P09493	173	P09493	11	DAPK	DAPK2
Q9UIK4	Q8IZT6	183	Q8IZT6	54	DAPK	DAPK2
Q9UIK4	P31946	475	P31946	16	DAPK	DAPK2
Q9UIK4	P07951	173	P07951	7	DAPK	DAPK2
Q9UIK4	Q9NZT1	166	Q9NZT1	2	DAPK	DAPK2
Q9UIK4	O14578	285	O14578	20	DAPK	DAPK2
Q9UIK4	Q6P1M3	198	Q6P1M3	16	DAPK	DAPK2
Q9UIK4	P12814	345	P12814	28	DAPK	DAPK2
Q9UIK4	P31152	184	P31152	4	DAPK	DAPK2
Q9UIK4	P53355	388	P53355	8	DAPK	DAPK2
Q9UIK4	O60763	158	O60763	12	DAPK	DAPK2
Q9UIK4	Q9BXL6	196	Q9BXL6	11	DAPK	DAPK2
Q9UIK4	P63098	165	P63098	2	DAPK	DAPK2
Q9UIK4	Q9H8V3	270	Q9H8V3	35	DAPK	DAPK2
Q9UIK4	P20472	166	P20472	1	DAPK	DAPK2
Q9UIK4	Q5THR3	166	Q5THR3	1	DAPK	DAPK2
Q9UIK4	P22676	166	P22676	1	DAPK	DAPK2
Q9UIK4	P27482	166	P27482	4	DAPK	DAPK2
Q9UIK4	Q9NZU7	166	Q9NZU7	2	DAPK	DAPK2
Q9UIK4	Q8IY85	166	Q8IY85	4	DAPK	DAPK2
Q9UIK4	Q99653	165	Q99653	1	DAPK	DAPK2
Q9UIK4	Q13535	163	Q13535	14	DAPK	DAPK2
Q9UIK4	A8K855	166	A8K855	3	DAPK	DAPK2
Q9UIK4	Q9BQI0	166	Q9BQI0	2	DAPK	DAPK2
Q9UIK4	P55008	166	P55008	5	DAPK	DAPK2
Q9UIK4	Q8N7B9	166	Q8N7B9	1	DAPK	DAPK2
Q9UIK4	Q99828	165	Q99828	2	DAPK	DAPK2
Q9UIK4	O15350	270	O15350	1	DAPK	DAPK2
Q9UIK4	P53675	171	P53675	7	DAPK	DAPK2
Q9UIK4	Q6P597	225	Q6P597	16	DAPK	DAPK2
Q9UIK4	Q8IZJ1	606	Q8IZJ1	5	DAPK	DAPK2
Q9UIK4	Q8TB45	275	Q8TB45	13	DAPK	DAPK2
Q9UIK4	Q9Y620	165	Q9Y620	7	DAPK	DAPK2
Q9UIK4	Q92698	165	Q92698	4	DAPK	DAPK2
Q9UIK4	Q86X24	263	Q86X24	2	DAPK	DAPK2
Q9UIK4	P49754	150	P49754	1	DAPK	DAPK2
Q9UIK4	P18848	288	P18848	3	DAPK	DAPK2
Q9UIK4	O75616	278	O75616	1	DAPK	DAPK2
Q9UIK4	O96000	158	O96000	2	DAPK	DAPK2
Q9UIK4	P04035	158	P04035	3	DAPK	DAPK2
Q9UIK4	Q7Z6B0	299	Q7Z6B0	3	DAPK	DAPK2
Q99640	O15264	196	O15264	7	WEE	PKMYT1
Q99640	P53778	196	P53778	5	WEE	PKMYT1
Q99640	P28482	196	P28482	10	WEE	PKMYT1
Q99640	Q16539	196	Q16539	9	WEE	PKMYT1
Q99640	Q12931	305	Q12931	7	WEE	PKMYT1
Q99640	Q13526	546	Q13526	6	WEE	PKMYT1
Q99640	P27361	196	P27361	9	WEE	PKMYT1
Q99640	Q00534	369	Q00534	2	WEE	PKMYT1
Q99640	P24941	446	P24941	10	WEE	PKMYT1
Q99640	P20248	671	P20248	3	WEE	PKMYT1
Q99640	Q13153	161	Q13153	36	WEE	PKMYT1
Q99640	P14625	267	P14625	36	WEE	PKMYT1
Q99640	P53350	747	P53350	7	WEE	PKMYT1
Q99640	P30304	221	P30304	8	WEE	PKMYT1
Q99640	Q13164	196	Q13164	8	WEE	PKMYT1
Q99640	O14744	764	O14744	2	WEE	PKMYT1
Q99640	P62136	291	P62136	13	WEE	PKMYT1
Q99640	Q15759	196	Q15759	2	WEE	PKMYT1
Q99640	P07900	469	P07900	51	WEE	PKMYT1
Q99640	P08238	469	P08238	60	WEE	PKMYT1
Q99640	P18031	166	P18031	17	WEE	PKMYT1
Q99640	P23471	163	P23471	5	WEE	PKMYT1
Q99640	P23470	163	P23470	4	WEE	PKMYT1
Q99640	Q6XZF7	200	Q6XZF7	28	WEE	PKMYT1
Q99640	Q14094	243	Q14094	1	WEE	PKMYT1
Q99640	P14635	861	P14635	4	WEE	PKMYT1
Q99640	Q00537	446	Q00537	14	WEE	PKMYT1
Q99640	Q00536	446	Q00536	23	WEE	PKMYT1
Q99640	P22674	243	P22674	4	WEE	PKMYT1
Q99640	Q13009	200	Q13009	13	WEE	PKMYT1
Q99640	O95067	601	O95067	10	WEE	PKMYT1
Q99640	P14598	332	P14598	7	WEE	PKMYT1
Q99640	Q9NR80	261	Q9NR80	3	WEE	PKMYT1
Q99640	A1IGU5	200	A1IGU5	4	WEE	PKMYT1
Q99640	Q8TCU6	261	Q8TCU6	10	WEE	PKMYT1
Q99640	Q8WWL7	304	Q8WWL7	2	WEE	PKMYT1
Q99640	O94921	446	O94921	9	WEE	PKMYT1
Q99640	Q15080	332	Q15080	1	WEE	PKMYT1
Q99640	Q96N96	261	Q96N96	3	WEE	PKMYT1
Q99640	Q00526	446	Q00526	11	WEE	PKMYT1
Q99640	Q96Q40	446	Q96Q40	1	WEE	PKMYT1
Q99640	Q9NXL2	200	Q9NXL2	5	WEE	PKMYT1
Q99640	Q07002	446	Q07002	13	WEE	PKMYT1
Q99640	Q8IVF5	200	Q8IVF5	9	WEE	PKMYT1
Q99640	P0CG47	169	P0CG47	13	WEE	PKMYT1
Q99640	P0CG48	169	P0CG48	29	WEE	PKMYT1
Q99640	P45983	270	P45983	3	WEE	PKMYT1
Q99640	O14757	193	O14757	20	WEE	PKMYT1
Q99640	P78317	270	P78317	4	WEE	PKMYT1
Q99640	P30307	221	P30307	18	WEE	PKMYT1
Q99640	Q13177	161	Q13177	37	WEE	PKMYT1
Q99640	Q9NRC1	225	Q9NRC1	4	WEE	PKMYT1
Q99640	O75914	161	O75914	8	WEE	PKMYT1
Q99640	Q8TDC3	375	Q8TDC3	10	WEE	PKMYT1
Q99640	Q8IWQ3	375	Q8IWQ3	15	WEE	PKMYT1
Q99640	Q9NYY3	330	Q9NYY3	2	WEE	PKMYT1
Q99640	Q9H4B4	330	Q9H4B4	2	WEE	PKMYT1
Q99640	O96017	195	O96017	11	WEE	PKMYT1
Q99640	P24864	227	P24864	6	WEE	PKMYT1
Q99640	P30305	221	P30305	16	WEE	PKMYT1
Q99640	P61024	797	P61024	2	WEE	PKMYT1
Q99640	P41002	192	P41002	4	WEE	PKMYT1
Q99640	O96020	227	O96020	7	WEE	PKMYT1
Q99640	Q496M5	222	Q496M5	1	WEE	PKMYT1
Q99640	O00444	222	O00444	4	WEE	PKMYT1
Q99640	Q16667	151	Q16667	2	WEE	PKMYT1
Q99640	Q9UNH5	195	Q9UNH5	5	WEE	PKMYT1
Q99640	Q9BVJ7	151	Q9BVJ7	1	WEE	PKMYT1
Q99640	P56715	157	P56715	3	WEE	PKMYT1
Q99640	Q8WVC0	157	Q8WVC0	37	WEE	PKMYT1
Q99640	Q13316	157	Q13316	1	WEE	PKMYT1
Q99640	P26583	187	P26583	14	WEE	PKMYT1
Q99640	O60664	353	O60664	28	WEE	PKMYT1
Q99640	Q96NY9	474	Q96NY9	5	WEE	PKMYT1
Q99640	P33552	785	P33552	2	WEE	PKMYT1
Q99640	O43291	207	O43291	2	WEE	PKMYT1
Q99640	O60906	353	O60906	1	WEE	PKMYT1
Q99640	Q9BV79	252	Q9BV79	1	WEE	PKMYT1
Q99640	P83876	171	P83876	1	WEE	PKMYT1
Q99640	Q96EX2	214	Q96EX2	3	WEE	PKMYT1
Q99640	Q5M7Z0	214	Q5M7Z0	4	WEE	PKMYT1
Q99640	Q658P3	270	Q658P3	6	WEE	PKMYT1
Q16566	O15264	219	O15264	7	CAMK1	CAMK4
Q16566	P53778	219	P53778	5	CAMK1	CAMK4
Q16566	P28482	219	P28482	10	CAMK1	CAMK4
Q16566	P68400	188	P68400	3	CAMK1	CAMK4
Q16566	Q16539	219	Q16539	9	CAMK1	CAMK4
Q16566	P20700	175	P20700	47	CAMK1	CAMK4
Q16566	Q16659	184	Q16659	16	CAMK1	CAMK4
Q16566	P19784	188	P19784	5	CAMK1	CAMK4
Q16566	P27361	219	P27361	9	CAMK1	CAMK4
Q16566	P49593	267	P49593	4	CAMK1	CAMK4
Q16566	Q96C86	171	Q96C86	3	CAMK1	CAMK4
Q16566	O14530	274	O14530	4	CAMK1	CAMK4
Q16566	O43242	158	O43242	3	CAMK1	CAMK4
Q16566	Q8NB46	487	Q8NB46	5	CAMK1	CAMK4
Q16566	Q9UBE0	179	Q9UBE0	5	CAMK1	CAMK4
Q16566	P0DP24	655	P0DP24	11	CAMK1	CAMK4
Q16566	P0DP25	655	P0DP25	11	CAMK1	CAMK4
Q16566	Q5TCQ9	152	Q5TCQ9	18	CAMK1	CAMK4
Q16566	Q13164	219	Q13164	8	CAMK1	CAMK4
Q16566	Q8WY54	267	Q8WY54	2	CAMK1	CAMK4
Q16566	P53611	210	P53611	1	CAMK1	CAMK4
Q16566	P14618	205	P14618	50	CAMK1	CAMK4
Q16566	Q15759	219	Q15759	2	CAMK1	CAMK4
Q16566	P07900	154	P07900	51	CAMK1	CAMK4
Q16566	Q8TD08	184	Q8TD08	1	CAMK1	CAMK4
Q16566	Q13557	600	Q13557	32	CAMK1	CAMK4
Q16566	Q9H2U2	171	Q9H2U2	10	CAMK1	CAMK4
Q16566	P0DP23	385	P0DP23	13	CAMK1	CAMK4
Q16566	P09493	173	P09493	11	CAMK1	CAMK4
Q16566	Q13564	175	Q13564	2	CAMK1	CAMK4
Q16566	Q8TBC4	173	Q8TBC4	2	CAMK1	CAMK4
Q16566	O60502	256	O60502	11	CAMK1	CAMK4
Q16566	Q8IZT6	183	Q8IZT6	54	CAMK1	CAMK4
Q16566	Q8NI35	153	Q8NI35	24	CAMK1	CAMK4
Q16566	P08238	154	P08238	60	CAMK1	CAMK4
Q16566	Q15181	171	Q15181	5	CAMK1	CAMK4
Q16566	Q96SB4	248	Q96SB4	10	CAMK1	CAMK4
Q16566	Q14155	647	Q14155	20	CAMK1	CAMK4
Q16566	O95837	202	O95837	1	CAMK1	CAMK4
Q16566	P07951	173	P07951	7	CAMK1	CAMK4
Q16566	Q9NZT1	226	Q9NZT1	2	CAMK1	CAMK4
Q16566	P27348	905	P27348	21	CAMK1	CAMK4
Q16566	Q9Y2X7	660	Q9Y2X7	44	CAMK1	CAMK4
Q16566	Q13554	900	Q13554	14	CAMK1	CAMK4
Q16566	O15084	487	O15084	7	CAMK1	CAMK4
Q16566	P31152	184	P31152	4	CAMK1	CAMK4
Q16566	O60763	158	O60763	12	CAMK1	CAMK4
Q16566	P60660	155	P60660	11	CAMK1	CAMK4
Q16566	P14649	164	P14649	3	CAMK1	CAMK4
Q16566	Q9H4M7	270	Q9H4M7	22	CAMK1	CAMK4
Q16566	P63098	226	P63098	2	CAMK1	CAMK4
Q16566	P31749	195	P31749	11	CAMK1	CAMK4
Q16566	P42566	206	P42566	34	CAMK1	CAMK4
Q16566	Q9UBC2	206	Q9UBC2	44	CAMK1	CAMK4
Q16566	P23560	203	P23560	1	CAMK1	CAMK4
Q16566	Q15257	242	Q15257	3	CAMK1	CAMK4
Q16566	P52292	803	P52292	10	CAMK1	CAMK4
Q16566	P20472	166	P20472	1	CAMK1	CAMK4
Q16566	Q92793	261	Q92793	29	CAMK1	CAMK4
Q16566	Q5THR3	166	Q5THR3	1	CAMK1	CAMK4
Q16566	P22676	166	P22676	1	CAMK1	CAMK4
Q16566	P27482	166	P27482	4	CAMK1	CAMK4
Q16566	Q9NZU7	166	Q9NZU7	2	CAMK1	CAMK4
Q16566	Q8IY85	166	Q8IY85	4	CAMK1	CAMK4
Q16566	Q99653	165	Q99653	1	CAMK1	CAMK4
Q16566	Q13535	163	Q13535	14	CAMK1	CAMK4
Q16566	Q9H4L7	161	Q9H4L7	33	CAMK1	CAMK4
Q16566	A8K855	166	A8K855	3	CAMK1	CAMK4
Q16566	Q9BQI0	166	Q9BQI0	2	CAMK1	CAMK4
Q16566	P62166	225	P62166	2	CAMK1	CAMK4
Q16566	P84074	225	P84074	6	CAMK1	CAMK4
Q16566	P55008	166	P55008	5	CAMK1	CAMK4
Q16566	P61601	225	P61601	3	CAMK1	CAMK4
Q16566	P62760	187	P62760	1	CAMK1	CAMK4
Q16566	Q02818	150	Q02818	7	CAMK1	CAMK4
Q16566	Q8N7B9	166	Q8N7B9	1	CAMK1	CAMK4
Q16566	Q8NEV1	188	Q8NEV1	4	CAMK1	CAMK4
Q16566	O75170	478	O75170	8	CAMK1	CAMK4
Q16566	Q99828	167	Q99828	2	CAMK1	CAMK4
Q16566	P37235	225	P37235	6	CAMK1	CAMK4
Q16566	Q05586	222	Q05586	3	CAMK1	CAMK4
Q16566	Q14161	632	Q14161	24	CAMK1	CAMK4
Q16566	P53675	171	P53675	7	CAMK1	CAMK4
Q16566	P56524	281	P56524	21	CAMK1	CAMK4
Q16566	P09601	179	P09601	3	CAMK1	CAMK4
Q16566	P80303	150	P80303	5	CAMK1	CAMK4
Q16566	Q14814	903	Q14814	18	CAMK1	CAMK4
Q16566	Q8IWT3	270	Q8IWT3	7	CAMK1	CAMK4
Q16566	Q9Y620	165	Q9Y620	7	CAMK1	CAMK4
Q16566	Q92698	165	Q92698	4	CAMK1	CAMK4
Q16566	P57768	201	P57768	8	CAMK1	CAMK4
Q16566	Q86X24	263	Q86X24	2	CAMK1	CAMK4
Q16566	P49754	150	P49754	1	CAMK1	CAMK4
Q16566	P10589	253	P10589	1	CAMK1	CAMK4
Q16566	O96000	158	O96000	2	CAMK1	CAMK4
Q16566	P04035	158	P04035	3	CAMK1	CAMK4
Q16566	O75781	200	O75781	14	CAMK1	CAMK4
Q16566	Q99447	163	Q99447	4	CAMK1	CAMK4
Q16566	Q9Y6J0	923	Q9Y6J0	31	CAMK1	CAMK4
Q8TAS1	O15264	184	O15264	7	KIS	UHMK1
Q8TAS1	P53778	184	P53778	5	KIS	UHMK1
Q8TAS1	P28482	184	P28482	10	KIS	UHMK1
Q8TAS1	Q16539	184	Q16539	9	KIS	UHMK1
Q8TAS1	Q16659	184	Q16659	16	KIS	UHMK1
Q8TAS1	P27361	184	P27361	9	KIS	UHMK1
Q8TAS1	O43242	158	O43242	3	KIS	UHMK1
Q8TAS1	P0DP24	166	P0DP24	11	KIS	UHMK1
Q8TAS1	P0DP25	166	P0DP25	11	KIS	UHMK1
Q8TAS1	Q13164	184	Q13164	8	KIS	UHMK1
Q8TAS1	Q9BU61	161	Q9BU61	1	KIS	UHMK1
Q8TAS1	Q15759	184	Q15759	2	KIS	UHMK1
Q8TAS1	O75533	277	O75533	71	KIS	UHMK1
Q8TAS1	Q8TD08	184	Q8TD08	1	KIS	UHMK1
Q8TAS1	P0DP23	166	P0DP23	13	KIS	UHMK1
Q8TAS1	P09493	173	P09493	11	KIS	UHMK1
Q8TAS1	Q8IZT6	183	Q8IZT6	54	KIS	UHMK1
Q8TAS1	P50750	270	P50750	6	KIS	UHMK1
Q8TAS1	P07951	173	P07951	7	KIS	UHMK1
Q8TAS1	Q9NZT1	166	Q9NZT1	2	KIS	UHMK1
Q8TAS1	P31152	184	P31152	4	KIS	UHMK1
Q8TAS1	O60763	158	O60763	12	KIS	UHMK1
Q8TAS1	P63098	165	P63098	2	KIS	UHMK1
Q8TAS1	P20472	166	P20472	1	KIS	UHMK1
Q8TAS1	Q5THR3	166	Q5THR3	1	KIS	UHMK1
Q8TAS1	P22676	166	P22676	1	KIS	UHMK1
Q8TAS1	P27482	166	P27482	4	KIS	UHMK1
Q8TAS1	Q9NZU7	166	Q9NZU7	2	KIS	UHMK1
Q8TAS1	Q8IY85	166	Q8IY85	4	KIS	UHMK1
Q8TAS1	Q99653	165	Q99653	1	KIS	UHMK1
Q8TAS1	Q13535	163	Q13535	14	KIS	UHMK1
Q8TAS1	A8K855	166	A8K855	3	KIS	UHMK1
Q8TAS1	Q9BQI0	166	Q9BQI0	2	KIS	UHMK1
Q8TAS1	P55008	166	P55008	5	KIS	UHMK1
Q8TAS1	P49336	270	P49336	2	KIS	UHMK1
Q8TAS1	Q8N7B9	166	Q8N7B9	1	KIS	UHMK1
Q8TAS1	Q99828	165	Q99828	2	KIS	UHMK1
Q8TAS1	P29966	270	P29966	38	KIS	UHMK1
Q8TAS1	P53675	171	P53675	7	KIS	UHMK1
